loss,grad_norm,learning_rate,num_tokens,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_num_tokens,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.6042726516723633,0.9296875,0.00019118998459920902,83249.0,0.18518518518518517,10,,,,,,,,,,
0.9002161979675293,0.75,0.00015173378141776568,165706.0,0.37037037037037035,20,,,,,,,,,,
0.7907451629638672,0.62890625,9.396215025777139e-05,245882.0,0.5555555555555556,30,,,,,,,,,,
0.7571806907653809,0.57421875,3.832811273714569e-05,327571.0,0.7407407407407407,40,,,,,,,,,,
0.7400266170501709,0.59765625,4.527913349145441e-06,409050.0,0.9259259259259259,50,,,,,,,,,,
,,,,1.0,54,0.7446961402893066,8.1158,5.668,1.479,440057.0,,,,,
,,,,1.0,54,,,,,,949.277,0.907,0.057,3.5245693368336384e+16,0.9408986524299339
